x,y
144.31009799480583,114.75485631393309
109.0392261028149,239.92822392185857
90.25215924221781,151.63601324997344
193.52912523061534,149.94064647027827
214.17605087046414,72.19491090106841
145.87615727646227,54.698600403288445
203.78961819149023,92.48092518406382
169.07027836241318,131.38378015081855
150.15345265647755,85.96535650329243
61.18297953811342,57.48718537028986
198.46642632078883,59.60041195909284
164.5766624246033,183.59756273940494
50.09775706556867,200.2164101527598
59.921140136319096,217.24420992846677
154.85991064965984,141.36720686367124
56.037009203707065,86.46805941386874
191.01095517737443,67.31559610211644
164.35819855122335,113.99917945556726
37.91427020031852,165.9731541690564
147.40849974908699,236.51077225178616
135.39551089950425,66.45834276306462
168.88182164491417,35.47796205627935
127.5608183583095,185.2637580563203
111.37321003223556,94.13459838937301
253.62188050390247,143.04426349526665
189.30863876784275,123.4071469174023
72.89243867857729,70.61813555360297
233.34171766683025,209.55781284464933
230.19007148228346,144.67243966599807
142.37252474331817,187.34060409697128
166.1883830118356,54.52632495046764
36.98692776262758,193.17683381828914
96.19071330631593,44.86000203883325
113.99819653408758,216.42125350755518
256.2076932120627,115.15020332033026
221.83191256433932,114.14291427809506
223.67803450607127,67.18602874442618
123.73471170522235,133.31692623917687
191.64960645335955,62.31796917309769
60.23753902731301,216.92369667155373
204.57489326028957,234.9809999062322
60.60855629386936,88.19745880389408
231.99540262096093,147.04268061523598
57.902181698340684,180.54131453474096
80.62914961060645,104.76959923729324
144.98702651753268,115.23884656134835
57.77282186655443,59.83634753123484
168.2443620999256,246.24524765527096
134.515492664267,50.314734847772314
168.22649959383324,59.78514243482074
219.75918694870998,70.86491245668097
199.81579718585087,117.38070975283348
82.92081685539308,169.16241008290794
258.8890595871679,135.79255138981011
151.20309966526673,102.57114259698314
183.3148031670743,217.23928221282733
115.91363715568983,83.88730115526782
110.25303762379721,222.00119093370125
190.1203003942839,223.77165692041288
199.03526880783755,135.3010514822905
111.57331723940706,69.86425641118002
183.94012548151213,88.23429827701761
135.4408637855021,144.65658587993238
175.03672777231918,134.54991469616874
90.49922863734481,112.13023449377528
164.46248672966038,80.49803244239178
236.57642968803958,153.38644696744225
82.61863929754645,174.9227621825409
104.12756303763094,252.58027191798783
209.3789386525228,231.53532835500422
205.87331193367893,192.9505330009939
199.79456859414836,177.79584113915098
79.6502712314462,165.5015871177509
188.97906451272613,230.75502210526915
224.534584078721,107.31520187468679
168.14610038874233,179.16962543196195
199.17297718060172,114.62153790528555
116.4853747529596,151.29695519794174
108.23172852142216,135.70209521988568
45.63074731971103,151.6274358975862
190.97090612295807,147.6762191862986
194.28161371762627,152.18369068769653
231.33031739938562,92.28473677667124
172.13761471338978,251.09695044973668
179.98376224014473,130.9368055944956
168.84932658065884,163.69689298494956
149.14879995216924,67.00576055475045
89.87722749002455,86.35252872875252
73.75191072399123,204.21725570837415
78.29548106315674,103.2192561326626
185.42763880727082,170.8914587808877
193.48306519882038,86.87978580860158
146.9615813189496,155.38719204120022
71.7633010686736,198.16119601217548
228.13755737181145,170.3513913415589
165.7539729378397,229.46548117494507
180.8547206422234,78.29610942186626
145.92219559203522,158.0944444835461
95.99907338279573,46.97612159006194
22.085105396093464,132.3933524974856
26.90963535874912,158.57357386309337
84.82081971612179,194.49400630588207
171.2286029644798,242.6259988716873
190.06183247764037,237.15373601366855
210.07063623929588,84.61187505191418
185.7233686864139,84.39992634794343
159.83484592330697,101.93078116087882
217.84490172217906,198.806703974515
216.51805425588248,78.18532771767241
248.74215446490834,152.18424542848845
138.76498512831014,38.92879344288103
110.41827924843211,131.1362691095934
159.99975357777618,128.09007665183174
44.58399053704284,111.25834998315776
161.0801843183437,101.55151713924397
96.69096870698195,195.7487508629563
114.16480719222032,160.03346038729066
56.65953946040271,123.22748872157348
195.23857947026582,138.61145320748884
161.74360933656456,38.335823900122584
133.1012977089022,204.7298008248509
62.05897404120864,131.97341789389375
201.43948083798725,197.73501986008554
190.27831957690663,92.95339941174306
127.56885666199848,236.69002390482575
201.61108165198206,72.18921788686286
163.30311364627076,246.3197351409044
140.25585458494433,53.972904554276596
167.39649910443688,251.76120568170168
208.08545363197265,226.98459913164572
155.77213098256175,93.2067716066098
202.28693663739264,81.85733758274387
32.5759411009609,170.41437804454932
110.31280254526371,195.964667202106
140.05610545196538,136.6424873812682
199.8623291950675,64.68717196120639
67.30037175891947,197.24290126600832
177.94514865781392,66.18883011875441
199.11639688922,116.80948174421037
131.04500390864024,114.35112314513087
105.46463156924331,69.76241857410541
110.88914390679082,129.82596894012266
199.9671522232522,91.67185688861119
143.33649503866948,147.14599982947576
158.6142642381737,149.4782490809562
111.15190442069077,80.01529476409306
238.64049135156756,78.88496109414827
45.1913854070226,140.9540001531177
93.6330172469498,193.21158999236195
51.235182161269854,186.41597166173545
74.68302865542175,105.19264133758166
130.39839033831532,166.3952012901448
151.98905382486498,247.59558115475315
108.69739690229648,59.79868835600636
141.26350090014975,105.75288822567973
228.5945908735103,156.017697061801
148.25887659904117,111.43782792330364
239.1082090835731,123.18282104319988
244.96653495569927,160.394266396859
149.42776013783623,45.18752178575267
219.26001309801597,122.1494821281168
171.98360673679815,203.64176721755217
196.44209125441415,122.30076906524691
58.82211481303454,71.95235330562828
89.21324312561215,55.748976276383665
79.66191062486737,48.99729126880064
216.15276811157838,195.85421524105413
56.86132796506483,146.78045041974323
101.77819431924985,61.16699941567289
103.21364376423159,169.2338079806835
